cve_id,source,import_source,json_data,aliases,published,modified,severity,cvss_score,cvss_version,cvss_vector,summary,details,ecosystem,package,range_type,repo,introduced,fixed,cwe_ids,cna_assigner,references
CVE-2019-19858,https://cve.org/CVERecord?id=CVE-2019-19858,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-19858.json,https://api.osv.dev/v1/vulns/CVE-2019-19858,,2020-01-15T23:15:11.870Z,2026-07-08T05:54:59.593405399Z,4.8 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,4.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,[none],An issue was discovered in Serpico (aka SimplE RePort wrIting and CollaboratiOn tool) 1.3.0. admin/add_user/UID allows stored XSS via the author parameter.,Git,github.com/buffalowill/serpico,GIT,https://github.com/buffalowill/serpico,,,,,https://websec.nl/news.php; https://github.com/SerpicoProject/Serpico/commit/270f05ca6e51c87bb0867abb0511b61bf2aae182
CVE-2019-19859,https://cve.org/CVERecord?id=CVE-2019-19859,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-19859.json,https://api.osv.dev/v1/vulns/CVE-2019-19859,,2020-01-15T23:15:11.963Z,2026-03-14T09:36:00.244722Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,[none],"An issue was discovered in Serpico (aka SimplE RePort wrIting and CollaboratiOn tool) 1.3.0. The Add Collaborator allows unlimited data via the author parameter, even if the data does not match anything in the database.",Git,github.com/serpicoproject/serpico,GIT,https://github.com/serpicoproject/serpico,,,,,https://www.websec.nl/news.php
CVE-2020-7044,https://cve.org/CVERecord?id=CVE-2020-7044,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7044.json,https://api.osv.dev/v1/vulns/CVE-2020-7044,,2020-01-16T04:15:11.413Z,2026-07-08T05:56:10.914981147Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,[none],"In Wireshark 3.2.x before 3.2.1, the WASSP dissector could crash. This was addressed in epan/dissectors/packet-wassp.c by using >= and <= to resolve off-by-one errors.",Git,github.com/wireshark/wireshark,GIT,https://github.com/wireshark/wireshark,,,,,https://code.wireshark.org/review/gitweb?p=wireshark.git%3Ba=commit%3Bh=f90a3720b73ca140403315126e2a478c4f70ca03; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DZBICEY2HGSNQ3RPBLMDDYVAHGOGS4E2/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/JDVMBCADP73TBISYCS6ARKOSNNJOGXXZ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/XN2GMGLT5XND7U34WX3O23WKUZ7JHMVN/; http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00027.html; https://www.wireshark.org/security/wnpa-sec-2020-01.html; https://bugs.wireshark.org/bugzilla/show_bug.cgi?id=16324; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-7045,https://cve.org/CVERecord?id=CVE-2020-7045,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7045.json,https://api.osv.dev/v1/vulns/CVE-2020-7045,,2020-01-16T04:15:11.493Z,2026-07-08T05:58:48.422822823Z,6.5 (Medium) CVSS_V3 - CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H CVSS Calculator,6.5,CVSS_V3,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,[none],"In Wireshark 3.0.x before 3.0.8, the BT ATT dissector could crash. This was addressed in epan/dissectors/packet-btatt.c by validating opcodes.",Git,github.com/wireshark/wireshark,GIT,https://github.com/wireshark/wireshark,,,,,https://code.wireshark.org/review/gitweb?p=wireshark.git%3Ba=commit%3Bh=01f261de41f4dd3233ef578e5c0ffb9c25c7d14d; https://lists.debian.org/debian-lts-announce/2021/02/msg00008.html; https://www.wireshark.org/security/wnpa-sec-2020-02.html; https://bugs.wireshark.org/bugzilla/show_bug.cgi?id=16258
CVE-2020-7105,https://cve.org/CVERecord?id=CVE-2020-7105,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7105.json,https://api.osv.dev/v1/vulns/CVE-2020-7105,,2020-01-16T04:15:11.617Z,2026-07-08T05:54:30.364916636Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,[none],async.c and dict.c in libhiredis.a in hiredis through 0.14.0 allow a NULL pointer dereference because malloc return values are unchecked.,Git,github.com/redis/hiredis,GIT,https://github.com/redis/hiredis,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/76ZDGWBV3YEEQ2YC65ZJEQLKQFVFBZHX/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/ZKOTCIYFEWJJILUGL4JQ3CJAM3TWYZ2A/; https://lists.debian.org/debian-lts-announce/2020/01/msg00028.html; https://github.com/redis/hiredis/issues/747
CVE-2020-7106,https://cve.org/CVERecord?id=CVE-2020-7106,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7106.json,https://api.osv.dev/v1/vulns/CVE-2020-7106,,2020-01-16T04:15:11.697Z,2026-07-08T05:54:10.860245727Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"Cacti 1.2.8 has stored XSS in data sources.php, color templates item.php, graphs.php, graph items.php, lib/api automation.php, user admin.php, and user group admin.php, as demonstrated by the description parameter in data_sources.php (a raw string from the database that is displayed by $header to trigger the XSS).",Git,github.com/cacti/cacti,GIT,https://github.com/cacti/cacti,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SUSOTOIEJKD2IWJHN7TY56TDZJQZJUVJ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/XLZAMGTW2OSIBLYLXWHQBGWP7M4DTRS7/; http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00001.html; http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00005.html; http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00042.html; http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00048.html; http://lists.opensuse.org/opensuse-security-announce/2020-05/msg00032.html; https://lists.debian.org/debian-lts-announce/2020/01/msg00014.html; https://lists.debian.org/debian-lts-announce/2022/03/msg00038.html; https://security.gentoo.org/glsa/202003-40; https://github.com/Cacti/cacti/issues/3191
CVE-2019-18282,https://cve.org/CVERecord?id=CVE-2019-18282,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-18282.json,https://api.osv.dev/v1/vulns/CVE-2019-18282,A-148588557 ASB-A-148588557,2020-01-16T16:15:16.950Z,2026-03-14T09:34:28.367947Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,[none],"The flow dissector feature in the Linux kernel 4.3 through 5.x before 5.3.10 has a device tracking vulnerability, aka CID-55667441c84f. This occurs because the auto flowlabel of a UDP IPv6 packet relies on a 32-bit hashrnd value as a secret, and because jhash (instead of siphash) is used. The hashrnd value remains the same starting from boot time, and can be inferred by an attacker. This affects net/core/flow dissector.c and related code.",Git,,,,,,,,https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.3.10; https://lists.debian.org/debian-lts-announce/2020/03/msg00001.html; https://security.netapp.com/advisory/ntap-20200204-0002/; https://www.computer.org/csdl/proceedings-article/sp/2020/349700b594/1j2LgrHDR2o; https://git.kernel.org/pub/scm/linux/kernel/git/stable/linux.git/commit/?id=55667441c84fa5e0911a0aac44fb059c15ba6da2
CVE-2019-12423,https://cve.org/CVERecord?id=CVE-2019-12423,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-12423.json,https://api.osv.dev/v1/vulns/CVE-2019-12423,GHSA-42f2-f9vc-6365,2020-01-16T18:15:11.400Z,2026-07-08T05:48:37.266683883Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,[none],"Apache CXF ships with a OpenId Connect JWK Keys service, which allows a client to obtain the public keys in JWK format, which can then be used to verify the signature of tokens issued by the service. Typically, the service obtains the public key from a local keystore (JKS/PKCS12) by specifing the path of the keystore and the alias of the keystore entry. This case is not vulnerable. However it is also possible to obtain the keys from a JWK keystore file, by setting the configuration parameter ""rs.security.keystore.type"" to ""jwk"". For this case all keys are returned in this file ""as is"", including all private key and secret key credentials. This is an obvious security risk if the user has configured the signature keystore file with private or secret key credentials. From CXF 3.3.5 and 3.2.12, it is mandatory to specify an alias corresponding to the id of the key in the JWK file, and only this key is returned. In addition, any private key information is omitted by default. ""oct"" keys, which contain secret keys, are not returned at all.",Git,github.com/apache/cxf,GIT,https://github.com/apache/cxf,,,,,https://lists.apache.org/thread.html/r36e44ffc1a9b365327df62cdfaabe85b9a5637de102cea07d79b2dbf%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rd49aabd984ed540c8ff7916d4d79405f3fa311d2fdbcf9ed307839a6%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rd588ff96f18563aeb5f87ac8c6bce7aae86cb1a4d4be483f96e7208c%40%3Cannounce.apache.org%3E; https://lists.apache.org/thread.html/rec7160382badd3ef4ad017a22f64a266c7188b9ba71394f0d321e2d4%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rfb87e0bf3995e7d560afeed750fac9329ff5f1ad49da365129b7f89e%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rff42cfa5e7d75b7c1af0e37589140a8f1999e578a75738740b244bd4%40%3Ccommits.cxf.apache.org%3E; http://cxf.apache.org/security-advisories.data/CVE-2019-12423.txt.asc?version=1&modificationDate=1579178393000&api=v2; https://www.oracle.com/security-alerts/cpuApr2021.html; https://www.oracle.com/security-alerts/cpujul2020.html; https://www.oracle.com/security-alerts/cpuoct2020.html
CVE-2019-17573,https://cve.org/CVERecord?id=CVE-2019-17573,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-17573.json,https://api.osv.dev/v1/vulns/CVE-2019-17573,GHSA-f93p-f762-vr53,2020-01-16T18:15:11.587Z,2026-07-08T05:53:10.765360447Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"By default, Apache CXF creates a /services page containing a listing of the available endpoint names and addresses. This webpage is vulnerable to a reflected Cross-Site Scripting (XSS) attack, which allows a malicious actor to inject javascript into the web page. Please note that the attack exploits a feature which is not typically not present in modern browsers, who remove dot segments before sending the request. However, Mobile applications may be vulnerable.",Git,github.com/apache/cxf,GIT,https://github.com/apache/cxf,,,,,https://lists.apache.org/thread.html/r36e44ffc1a9b365327df62cdfaabe85b9a5637de102cea07d79b2dbf%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/r51fdd73548290b2dfd0b48f7ab69bf9ae064dd100364cd8a15f0b3ec%40%3Cannounce.apache.org%3E; https://lists.apache.org/thread.html/r51fdd73548290b2dfd0b48f7ab69bf9ae064dd100364cd8a15f0b3ec%40%3Cdev.cxf.apache.org%3E; https://lists.apache.org/thread.html/r51fdd73548290b2dfd0b48f7ab69bf9ae064dd100364cd8a15f0b3ec%40%3Cusers.cxf.apache.org%3E; https://lists.apache.org/thread.html/r81a41a2915985d49bc3ea57dde2018b03584a863878a8532a89f993f%40%3Cusers.cxf.apache.org%3E; https://lists.apache.org/thread.html/rd49aabd984ed540c8ff7916d4d79405f3fa311d2fdbcf9ed307839a6%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rec7160382badd3ef4ad017a22f64a266c7188b9ba71394f0d321e2d4%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rf3b50583fefce2810cbd37c3d358cbcd9a03e750005950bf54546194%40%3Cannounce.apache.org%3E; https://lists.apache.org/thread.html/rfb87e0bf3995e7d560afeed750fac9329ff5f1ad49da365129b7f89e%40%3Ccommits.cxf.apache.org%3E; https://lists.apache.org/thread.html/rff42cfa5e7d75b7c1af0e37589140a8f1999e578a75738740b244bd4%40%3Ccommits.cxf.apache.org%3E; http://cxf.apache.org/security-advisories.data/CVE-2019-17573.txt.asc?version=1&modificationDate=1579178542000&api=v2; http://www.openwall.com/lists/oss-security/2020/11/12/2; https://www.oracle.com/security-alerts/cpuApr2021.html; https://www.oracle.com/security-alerts/cpujul2020.html
CVE-2019-9500,https://cve.org/CVERecord?id=CVE-2019-9500,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-9500.json,https://api.osv.dev/v1/vulns/CVE-2019-9500,,2020-01-16T21:15:12.007Z,2026-03-14T09:44:14.927309Z,8.3 (High) CVSS_V3 - CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H CVSS Calculator,8.3,CVSS_V3,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,[none],"The Broadcom brcmfmac WiFi driver prior to commit 1b5e2423164b3670e8bc9174e4762d297990deff is vulnerable to a heap buffer overflow. If the Wake-up on Wireless LAN functionality is configured, a malicious event frame can be constructed to trigger an heap buffer overflow in the brcmf wowl nd_results function. This vulnerability can be exploited with compromised chipsets to compromise the host, or when used in combination with CVE-2019-9503, can be used remotely. In the worst case scenario, by sending specially-crafted WiFi packets, a remote, unauthenticated attacker may be able to execute arbitrary code on a vulnerable system. More typically, this vulnerability will result in denial-of-service conditions.",Git,,,,,,,,https://kb.cert.org/vuls/id/166939/; https://git.kernel.org/linus/1b5e2423164b3670e8bc9174e4762d297990deff; https://blog.quarkslab.com/reverse-engineering-broadcom-wireless-chipsets.html
CVE-2019-9503,https://cve.org/CVERecord?id=CVE-2019-9503,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-9503.json,https://api.osv.dev/v1/vulns/CVE-2019-9503,,2020-01-16T21:15:12.117Z,2026-03-15T22:32:11.336170Z,8.3 (High) CVSS_V3 - CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H CVSS Calculator,8.3,CVSS_V3,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,[none],"The Broadcom brcmfmac WiFi driver prior to commit a4176ec356c73a46c07c181c6d04039fafa34a9f is vulnerable to a frame validation bypass. If the brcmfmac driver receives a firmware event frame from a remote source, the is wlc event_frame function will cause this frame to be discarded and unprocessed. If the driver receives the firmware event frame from the host, the appropriate handler is called. This frame validation can be bypassed if the bus used is USB (for instance by a wifi dongle). This can allow firmware event frames from a remote source to be processed. In the worst case scenario, by sending specially-crafted WiFi packets, a remote, unauthenticated attacker may be able to execute arbitrary code on a vulnerable system. More typically, this vulnerability will result in denial-of-service conditions.",Git,,,,,,,,https://blog.quarkslab.com/reverse-engineering-broadcom-wireless-chipsets.html; https://kb.cert.org/vuls/id/166939/; https://people.canonical.com/~ubuntu-security/cve/2019/CVE-2019-9503.html; https://security-tracker.debian.org/tracker/CVE-2019-9503; https://bugzilla.redhat.com/show_bug.cgi?id=1701842; https://bugzilla.suse.com/show_bug.cgi?id=1132828; https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=a4176ec356c73a46c07c181c6d04039fafa34a9f
CVE-2020-7039,https://cve.org/CVERecord?id=CVE-2020-7039,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7039.json,https://api.osv.dev/v1/vulns/CVE-2020-7039,,2020-01-16T23:15:12.190Z,2026-08-07T15:13:48.189647Z,5.6 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L CVSS Calculator,5.6,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,[none],"tcp emu in tcp subr.c in libslirp 4.1.0, as used in QEMU 4.2.0, mismanages memory, as demonstrated by IRC DCC commands in EMU_IRC. This can cause a heap-based buffer overflow or other out-of-bounds access which can lead to a DoS or potential execute arbitrary code.",,,,,,,,,http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00007.html; https://access.redhat.com/errata/RHSA-2020:0348; https://access.redhat.com/errata/RHSA-2020:0775; https://lists.debian.org/debian-lts-announce/2020/01/msg00022.html; https://lists.debian.org/debian-lts-announce/2020/01/msg00036.html; https://lists.debian.org/debian-lts-announce/2021/02/msg00012.html; https://seclists.org/bugtraq/2020/Feb/0; https://security.gentoo.org/glsa/202005-02; https://usn.ubuntu.com/4283-1/; https://www.debian.org/security/2020/dsa-4616; http://www.openwall.com/lists/oss-security/2020/01/16/2; https://gitlab.freedesktop.org/slirp/libslirp/commit/2655fffed7a9e765bcb4701dd876e9dab975f289; https://gitlab.freedesktop.org/slirp/libslirp/commit/82ebe9c370a0e2970fb5695aa19aa5214a6a1c80; https://gitlab.freedesktop.org/slirp/libslirp/commit/ce131029d6d4a405cb7d3ac6716d03e58fb4a5d9
CVE-2020-5398,https://cve.org/CVERecord?id=CVE-2020-5398,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5398.json,https://api.osv.dev/v1/vulns/CVE-2020-5398,GHSA-8wx2-9q48-vm9r,2020-01-17T00:15:12.103Z,2026-07-08T05:58:48.143701445Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,[none],"In Spring Framework, versions 5.2.x prior to 5.2.3, versions 5.1.x prior to 5.1.13, and versions 5.0.x prior to 5.0.16, an application is vulnerable to a reflected file download (RFD) attack when it sets a ""Content-Disposition"" header in the response where the filename attribute is derived from user supplied input.",Git,github.com/mysql/mysql-server,GIT,https://github.com/mysql/mysql-server,,,,,https://lists.apache.org/thread.html/r028977b9b9d44a89823639aa3296fb0f0cfdd76b4450df89d3c4fbbf%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r0f2d0ae1bad2edb3d4a863d77f3097b5e88cfbdae7b809f4f42d6aad%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r0f3530f7cb510036e497532ffc4e0bd0b882940448cf4e233994b08b%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r1accbd4f31ad2f40e1661d70a4510a584eb3efd1e32e8660ccf46676%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r1bc5d673c01cfbb8e4a91914e9748ead3e5f56b61bca54d314c0419b%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r1c679c43fa4f7846d748a937955c7921436d1b315445978254442163%40%3Ccommits.ambari.apache.org%3E; https://lists.apache.org/thread.html/r1eccdbd7986618a7319ee7a533bd9d9bf6e8678e59dd4cca9b5b2d7a%40%3Cissues.ambari.apache.org%3E; https://lists.apache.org/thread.html/r27552d2fa10d96f2810c50d16ad1fd1899e37796c81a0c5e7585a02d%40%3Cdev.rocketmq.apache.org%3E; https://lists.apache.org/thread.html/r2dfd5b331b46d3f90c4dd63a060e9f04300468293874bd7e41af7163%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r3765353ff434fd00d8fa5a44734b3625a06eeb2a3fb468da7dfae134%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r4639e821ef9ca6ca10887988f410a60261400a7766560e7a97a22efc%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r4b1886e82cc98ef38f582fef7d4ea722e3fcf46637cd4674926ba682%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r5c95eff679dfc642e9e4ab5ac6d202248a59cb1e9457cfbe8b729ac5%40%3Cissues.ambari.apache.org%3E; https://lists.apache.org/thread.html/r645408661a8df9158f49e337072df39838fa76da629a7e25a20928a6%40%3Cdev.rocketmq.apache.org%3E; https://lists.apache.org/thread.html/r6dac0e365d1b2df9a7ffca12b4195181ec14ff0abdf59e1fdb088ce5%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r712a6fce928e24e7b6ec30994a7e115a70f1f6e4cf2c2fbf0347ce46%40%3Ccommits.servicecomb.apache.org%3E; https://lists.apache.org/thread.html/r7361bfe84bde9d233f9800c3a96673e7bd81207549ced0236f07a29d%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r74f81f93a9b69140fe41e236afa7cbe8dfa75692e7ab31a468fddaa0%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r7d5e518088e2e778928b02bcd3be3b948b59acefe2f0ebb57ec2ebb0%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r8736185eb921022225a83e56d7285a217fd83f5524bd64a6ca3bf5cc%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/r881fb5a95ab251106fed38f836257276feb026bfe01290e72ff91c2a%40%3Ccommits.servicecomb.apache.org%3E; https://lists.apache.org/thread.html/r8b496b1743d128e6861ee0ed3c3c48cc56c505b38f84fa5baf7ae33a%40%3Cdev.ambari.apache.org%3E; https://lists.apache.org/thread.html/r8cc37a60a5056351377ee5f1258f2a4fdd39822a257838ba6bcc1e88%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/r9f13cccb214495e14648d2c9b8f2c6072fd5219e74502dd35ede81e1%40%3Cdev.ambari.apache.org%3E; https://lists.apache.org/thread.html/r9fb1ee08cf337d16c3364feb0f35a072438c1a956afd7b77859aa090%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/ra996b56e1f5ab2fed235a8b91fa0cc3cf34c2e9fee290b7fa4380a0d%40%3Ccommits.servicecomb.apache.org%3E; https://lists.apache.org/thread.html/rab0de39839b4c208dcd73f01e12899dc453361935a816a784548e048%40%3Cissues.karaf.apache.org%3E; https://lists.apache.org/thread.html/rb4d1fc078f086ec2e98b2693e8b358e58a6a4ef903ceed93a1ee2b18%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/rc05acaacad089613e9642f939b3a44f7199b5537493945c3e045287f%40%3Cdev.geode.apache.org%3E; https://lists.apache.org/thread.html/rc9c7f96f08c8554225dba9050ea5e64bebc129d0d836303143fe3160%40%3Cdev.rocketmq.apache.org%3E; https://lists.apache.org/thread.html/rdcaadaa9a68b31b7d093d76eacfaacf6c7a819f976b595c75ad2d4dc%40%3Cdev.geode.apache.org%3E; https://lists.apache.org/thread.html/rded5291e25a4c4085a6d43cf262e479140198bf4eabb84986e0a1ef3%40%3Cdev.rocketmq.apache.org%3E; https://lists.apache.org/thread.html/reaa8a6674baf2724b1b88a621b0d72d9f7a6f5577c88759842c16eb6%40%3Ccommits.karaf.apache.org%3E; https://lists.apache.org/thread.html/rf8dc72b974ee74f17bce661ea7d124e733a1f4c4f236354ac0cf48e8%40%3Ccommits.camel.apache.org%3E; https://www.oracle.com/security-alerts/cpujul2022.html; https://pivotal.io/security/cve-2020-5398; https://security.netapp.com/advisory/ntap-20210917-0006/; https://www.oracle.com/security-alerts/cpuapr2020.html; https://www.oracle.com/security-alerts/cpujan2021.html; https://www.oracle.com/security-alerts/cpujul2020.html; https://www.oracle.com/security-alerts/cpuoct2020.html; https://www.oracle.com//security-alerts/cpujul2021.html; https://www.oracle.com/security-alerts/cpuApr2021.html; https://www.oracle.com/security-alerts/cpuoct2021.html
